record_time_ns,header_ns,timebase_ns,point_count,offset_min_ns,offset_max_ns,offset_regressions,scan_start_ns,scan_end_ns,frame_id,imu_sample_count,first_imu_ns,last_imu_ns,start_bracket,end_bracket,maximum_imu_gap_ns
1701245231136935014,1701245231092704773,1701245231092704773,6528,0,32635000,0,1701245231092704773,1701245231125339773,livox_frame,8,1701245231088661440,1701245231127661440,1,1,6000000
1701245231169377690,1701245231124988079,1701245231124988079,6528,0,32635000,0,1701245231124988079,1701245231157623079,livox_frame,8,1701245231122661440,1701245231162660160,1,1,6000000
1701245231203481154,1701245231159207821,1701245231159208059,6528,0,32635000,0,1701245231159208059,1701245231191843059,livox_frame,8,1701245231156660160,1701245231197660160,1,1,6000000
1701245231235920528,1701245231191462755,1701245231191462755,6528,0,32635000,0,1701245231191462755,1701245231224097755,livox_frame,8,1701245231185660160,1701245231226660160,1,1,6000000
1701245231269926259,1701245231225519180,1701245231225519180,6528,0,32635000,0,1701245231225519180,1701245231258154180,livox_frame,8,1701245231220660160,1701245231260659136,1,1,6000000
1701245231303049717,1701245231258652925,1701245231258652925,6528,0,32635000,0,1701245231258652925,1701245231291287925,livox_frame,8,1701245231254659136,1701245231295659136,1,1,6000000
1701245231336667496,1701245231292420626,1701245231292420626,6528,0,32635000,0,1701245231292420626,1701245231325055626,livox_frame,8,1701245231289659136,1701245231329659136,1,1,6000000
1701245231369717272,1701245231325458288,1701245231325458288,6528,0,32635000,0,1701245231325458288,1701245231358093288,livox_frame,7,1701245231324659136,1701245231358657856,1,1,6000000
1701245231402958279,1701245231358640909,1701245231358640909,6528,0,32635000,0,1701245231358640909,1701245231391275909,livox_frame,8,1701245231352657856,1701245231392657856,1,1,6000000
1701245231437135664,1701245231392790794,1701245231392790794,6528,0,32635000,0,1701245231392790794,1701245231425425794,livox_frame,7,1701245231392657856,1701245231427657856,1,1,6000000
1701245231469431499,1701245231425048113,1701245231425048113,6528,0,32635000,0,1701245231425048113,1701245231457683113,livox_frame,8,1701245231421657856,1701245231462656576,1,1,6000000
1701245231503402709,1701245231459135771,1701245231459135771,6528,0,32635000,0,1701245231459135771,1701245231491770771,livox_frame,8,1701245231456656576,1701245231496656576,1,1,6000000
1701245231535765731,1701245231491510630,1701245231491510630,6528,0,32635000,0,1701245231491510630,1701245231524145630,livox_frame,8,1701245231485656576,1701245231525656576,1,1,6000000
1701245231569721512,1701245231525482178,1701245231525482178,6528,0,32635000,0,1701245231525482178,1701245231558117178,livox_frame,8,1701245231519656576,1701245231560655296,1,1,6000000
1701245231602916848,1701245231558674574,1701245231558674574,6528,0,32635000,0,1701245231558674574,1701245231591309574,livox_frame,8,1701245231554655296,1701245231594655296,1,1,6000000
1701245231635550029,1701245231591144562,1701245231591144323,6528,0,32635000,0,1701245231591144323,1701245231623779323,livox_frame,8,1701245231588655296,1701245231629655296,1,1,6000000
1701245231669765154,1701245231625477076,1701245231625477076,6528,0,32635000,0,1701245231625477076,1701245231658112076,livox_frame,8,1701245231623655296,1701245231663654016,1,1,6000000
1701245231702982692,1701245231658660650,1701245231658660650,6528,0,32635000,0,1701245231658660650,1701245231691295650,livox_frame,7,1701245231657654016,1701245231692654016,1,1,6000000
1701245231737128354,1701245231692579985,1701245231692580223,6528,0,32635000,0,1701245231692580223,1701245231725215223,livox_frame,8,1701245231686654016,1701245231727654016,1,1,6000000
1701245231769204325,1701245231724792719,1701245231724792719,6528,0,32635000,0,1701245231724792719,1701245231757427719,livox_frame,8,1701245231721654016,1701245231762652736,1,1,6000000
1701245231803582856,1701245231759130955,1701245231759130955,6528,0,32635000,0,1701245231759130955,1701245231791765955,livox_frame,8,1701245231756652736,1701245231796652736,1,1,6000000
1701245231835846248,1701245231791449308,1701245231791449308,6528,0,32635000,0,1701245231791449308,1701245231824084308,livox_frame,7,1701245231790652736,1701245231825652736,1,1,6000000
1701245231869939614,1701245231825510502,1701245231825510502,6528,0,32635000,0,1701245231825510502,1701245231858145502,livox_frame,8,1701245231819652736,1701245231859651456,1,1,6000000
1701245231903102380,1701245231858662128,1701245231858662128,6528,0,32635000,0,1701245231858662128,1701245231891297128,livox_frame,8,1701245231854651456,1701245231894651456,1,1,6000000
1701245231936802696,1701245231892450809,1701245231892450809,6528,0,32635000,0,1701245231892450809,1701245231925085809,livox_frame,8,1701245231888651456,1701245231928651456,1,1,6000000
1701245231969764794,1701245231925444841,1701245231925444841,6528,0,32635000,0,1701245231925444841,1701245231958079841,livox_frame,8,1701245231923651456,1701245231963650176,1,1,6000000
1701245232002932888,1701245231958610058,1701245231958610058,6528,0,32635000,0,1701245231958610058,1701245231991245058,livox_frame,7,1701245231957650176,1701245231992650176,1,1,6000000
1701245232037005233,1701245231992656946,1701245231992656946,6528,0,32635000,0,1701245231992656946,1701245232025291946,livox_frame,7,1701245231992650176,1701245232026650176,1,1,6000000
1701245232069492006,1701245232025141954,1701245232025141954,6528,0,32635000,0,1701245232025141954,1701245232057776954,livox_frame,8,1701245232020650176,1701245232061648896,1,1,6000000
1701245232103467931,1701245232059181452,1701245232059181690,6528,0,32635000,0,1701245232059181690,1701245232091816690,livox_frame,8,1701245232055648896,1701245232096648896,1,1,6000000
1701245232135818643,1701245232091489553,1701245232091489553,6528,0,32635000,0,1701245232091489553,1701245232124124553,livox_frame,7,1701245232090648896,1701245232124648896,1,1,6000000
1701245232169771132,1701245232125507116,1701245232125507116,6528,0,32635000,0,1701245232125507116,1701245232158142116,livox_frame,7,1701245232124648896,1701245232159647872,1,1,6000000
1701245232202909209,1701245232158683062,1701245232158683062,6528,0,32635000,0,1701245232158683062,1701245232191318062,livox_frame,8,1701245232153647872,1701245232193647872,1,1,6000000
1701245232236726850,1701245232192474127,1701245232192474127,6528,0,32635000,0,1701245232192474127,1701245232225109127,livox_frame,8,1701245232187647872,1701245232228647872,1,1,6000000
1701245232269791469,1701245232225478649,1701245232225478649,6528,0,32635000,0,1701245232225478649,1701245232258113649,livox_frame,8,1701245232222647872,1701245232263646592,1,1,6000000
1701245232302914715,1701245232258591413,1701245232258591413,6528,0,32635000,0,1701245232258591413,1701245232291226413,livox_frame,7,1701245232257646592,1701245232291646592,1,1,6000000
1701245232336873439,1701245232292557240,1701245232292557240,6528,0,32635000,0,1701245232292557240,1701245232325192240,livox_frame,7,1701245232291646592,1701245232326646592,1,1,6000000
1701245232369254513,1701245232324999094,1701245232324999094,6528,0,32635000,0,1701245232324999094,1701245232357634094,livox_frame,8,1701245232320646592,1701245232360645312,1,1,6000000
1701245232403364596,1701245232359141588,1701245232359141588,6528,0,32635000,0,1701245232359141588,1701245232391776588,livox_frame,8,1701245232355645312,1701245232395645312,1,1,6000000
1701245232435696725,1701245232391439199,1701245232391439199,6528,0,32635000,0,1701245232391439199,1701245232424074199,livox_frame,7,1701245232389645312,1701245232424645312,1,1,6000000
1701245232469848478,1701245232425531626,1701245232425531626,6528,0,32635000,0,1701245232425531626,1701245232458166626,livox_frame,7,1701245232424645312,1701245232458643776,1,1,6000000
1701245232502981515,1701245232458653688,1701245232458653688,6528,0,32635000,0,1701245232458653688,1701245232491288688,livox_frame,7,1701245232458643776,1701245232493643776,1,1,6000000
1701245232536711030,1701245232492435694,1701245232492435694,6528,0,32635000,0,1701245232492435694,1701245232525070694,livox_frame,8,1701245232487643776,1701245232528643776,1,1,6000000
1701245232569927449,1701245232525571823,1701245232525571823,6528,0,32635000,0,1701245232525571823,1701245232558206823,livox_frame,8,1701245232522643776,1701245232562642496,1,1,6000000
1701245232603152736,1701245232558742523,1701245232558742523,6528,0,32635000,0,1701245232558742523,1701245232591377523,livox_frame,7,1701245232556642496,1701245232591642496,1,1,6000000
1701245232637024355,1701245232592669010,1701245232592669010,6528,0,32635000,0,1701245232592669010,1701245232625304010,livox_frame,7,1701245232591642496,1701245232625642496,1,1,6000000
1701245232669413991,1701245232625005245,1701245232625005245,6528,0,32635000,0,1701245232625005245,1701245232657640245,livox_frame,8,1701245232620642496,1701245232660641216,1,1,6000000
1701245232703491968,1701245232659103394,1701245232659103394,6528,0,32635000,0,1701245232659103394,1701245232691738394,livox_frame,8,1701245232654641216,1701245232694641216,1,1,6000000
1701245232735956887,1701245232691485882,1701245232691485882,6528,0,32635000,0,1701245232691485882,1701245232724120882,livox_frame,8,1701245232688641216,1701245232729641216,1,1,6000000
1701245232769844330,1701245232725486040,1701245232725486040,6528,0,32635000,0,1701245232725486040,1701245232758121040,livox_frame,7,1701245232723641216,1701245232758639936,1,1,6000000
1701245232803112914,1701245232758683681,1701245232758683681,6528,0,32635000,0,1701245232758683681,1701245232791318681,livox_frame,7,1701245232758639936,1701245232792639936,1,1,6000000
1701245232835501501,1701245232791114092,1701245232791114092,6528,0,32635000,0,1701245232791114092,1701245232823749092,livox_frame,8,1701245232786639936,1701245232827639936,1,1,6000000
1701245232869838685,1701245232825447798,1701245232825447798,6528,0,32635000,0,1701245232825447798,1701245232858082798,livox_frame,8,1701245232821639936,1701245232862638912,1,1,6000000
1701245232902949807,1701245232858567238,1701245232858567238,6528,0,32635000,0,1701245232858567238,1701245232891202238,livox_frame,8,1701245232856638912,1701245232896638912,1,1,6000000
1701245232936803492,1701245232892565489,1701245232892565489,6528,0,32635000,0,1701245232892565489,1701245232925200489,livox_frame,7,1701245232890638912,1701245232925638912,1,1,6000000
1701245232969394668,1701245232925048828,1701245232925048828,6528,0,32635000,0,1701245232925048828,1701245232957683828,livox_frame,8,1701245232919638912,1701245232959637632,1,1,6000000
1701245233003387555,1701245232959160805,1701245232959160805,6528,0,32635000,0,1701245232959160805,1701245232991795805,livox_frame,8,1701245232953637632,1701245232994637632,1,1,6000000
1701245233035869916,1701245232991448879,1701245232991448879,6528,0,32635000,0,1701245232991448879,1701245233024083879,livox_frame,8,1701245232988637632,1701245233029637632,1,1,6000000
1701245233069753792,1701245233025521755,1701245233025521755,6528,0,32635000,0,1701245233025521755,1701245233058156755,livox_frame,8,1701245233023637632,1701245233063636096,1,1,6000000
1701245233102952332,1701245233058649540,1701245233058649540,6528,0,32635000,0,1701245233058649540,1701245233091284540,livox_frame,7,1701245233057636096,1701245233092636096,1,1,6000000
1701245233136769596,1701245233092432022,1701245233092432022,6528,0,32635000,0,1701245233092432022,1701245233125067022,livox_frame,8,1701245233086636096,1701245233126636096,1,1,6000000
1701245233169155718,1701245233124879837,1701245233124879837,6528,0,32635000,0,1701245233124879837,1701245233157514837,livox_frame,8,1701245233121636096,1701245233161634816,1,1,6000000
1701245233202914486,1701245233158634901,1701245233158634901,6528,0,32635000,0,1701245233158634901,1701245233191269901,livox_frame,8,1701245233155634816,1701245233195634816,1,1,6000000
1701245233236910771,1701245233192642212,1701245233192642212,6528,0,32635000,0,1701245233192642212,1701245233225277212,livox_frame,8,1701245233190634816,1701245233230634816,1,1,6000000
1701245233269324690,1701245233225005627,1701245233225005627,6528,0,32635000,0,1701245233225005627,1701245233257640627,livox_frame,7,1701245233224634816,1701245233259633536,1,1,6000000
1701245233303380709,1701245233259116173,1701245233259116411,6528,0,32635000,0,1701245233259116411,1701245233291751411,livox_frame,8,1701245233253633536,1701245233293633536,1,1,6000000
1701245233335853663,1701245233291445255,1701245233291445255,6528,0,32635000,0,1701245233291445255,1701245233324080255,livox_frame,8,1701245233288633536,1701245233328633536,1,1,6000000
1701245233369759865,1701245233325474977,1701245233325474977,6528,0,32635000,0,1701245233325474977,1701245233358109977,livox_frame,8,1701245233322633536,1701245233362632256,1,1,6000000
1701245233403154304,1701245233358772993,1701245233358772993,6528,0,32635000,0,1701245233358772993,1701245233391407993,livox_frame,7,1701245233357632256,1701245233391632256,1,1,6000000
1701245233435517211,1701245233391156197,1701245233391156197,6528,0,32635000,0,1701245233391156197,1701245233423791197,livox_frame,8,1701245233386632256,1701245233426632256,1,1,6000000
1701245233469916205,1701245233425462723,1701245233425462723,6528,0,32635000,0,1701245233425462723,1701245233458097723,livox_frame,8,1701245233420632256,1701245233460630720,1,1,6000000
1701245233502898365,1701245233458596945,1701245233458596945,6528,0,32635000,0,1701245233458596945,1701245233491231945,livox_frame,8,1701245233455630720,1701245233495630720,1,1,6000000
1701245233536898425,1701245233492634058,1701245233492634058,6528,0,32635000,0,1701245233492634058,1701245233525269058,livox_frame,8,1701245233489630720,1701245233530630720,1,1,6000000
1701245233569341135,1701245233524980783,1701245233524980783,6528,0,32635000,0,1701245233524980783,1701245233557615783,livox_frame,7,1701245233524630720,1701245233558629696,1,1,6000000
1701245233603389690,1701245233559115887,1701245233559115648,6528,0,32635000,0,1701245233559115648,1701245233591750648,livox_frame,7,1701245233558629696,1701245233593629696,1,1,6000000
1701245233635825357,1701245233591439247,1701245233591439486,6528,0,32635000,0,1701245233591439486,1701245233624074486,livox_frame,8,1701245233587629696,1701245233627629696,1,1,6000000
1701245233669772769,1701245233625508308,1701245233625508308,6528,0,32635000,0,1701245233625508308,1701245233658143308,livox_frame,8,1701245233622629696,1701245233662628416,1,1,6000000
